time,filename,opd_retrieved,tip_retrieved,tilt_retrieved,y_shift_retrieved,x_shift_retrieved
1577957588.327770,psf_trial4_00002725.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957589.064863,psf_trial4_00002730.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957589.786138,psf_trial4_00002735.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957590.515093,psf_trial4_00002740.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957591.240437,psf_trial4_00002745.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957591.965697,psf_trial4_00002750.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957592.693792,psf_trial4_00002755.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957593.429934,psf_trial4_00002760.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957594.150439,psf_trial4_00002765.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957594.882662,psf_trial4_00002770.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957595.614116,psf_trial4_00002775.fits,-0.003834,0.003892,-6.083263,50.000000,50.000000
1577957596.332882,psf_trial4_00002780.fits,-0.003834,0.003892,-6.083263,50.000000,50.000000
1577957597.065650,psf_trial4_00002785.fits,-0.003834,0.003892,-6.083263,50.000000,50.000000
1577957597.789674,psf_trial4_00002790.fits,-0.003834,0.003892,-6.083263,50.000000,50.000000
1577957598.517975,psf_trial4_00002795.fits,-0.003047,-0.005741,-7.031338,50.000000,50.000000
1577957599.238000,psf_trial4_00002800.fits,-0.003166,-0.005609,-8.042374,50.000000,50.000000
1577957599.960279,psf_trial4_00002805.fits,-0.003047,-0.005741,-7.031338,50.000000,50.000000
1577957600.679284,psf_trial4_00002810.fits,-0.003047,-0.005741,-7.031338,50.000000,50.000000
1577957601.406919,psf_trial4_00002815.fits,-0.003166,-0.005609,-8.042374,50.000000,50.000000
1577957602.132869,psf_trial4_00002820.fits,-0.003047,-0.005741,-7.031338,50.000000,50.000000
1577957602.850099,psf_trial4_00002825.fits,-0.003047,-0.005741,-7.031338,50.000000,50.000000
1577957603.582335,psf_trial4_00002830.fits,-0.003834,0.003892,-6.083263,50.000000,50.000000
1577957604.299380,psf_trial4_00002835.fits,-0.003834,0.003892,-6.083263,50.000000,50.000000
1577957605.028831,psf_trial4_00002840.fits,-0.003834,0.003892,-6.083263,50.000000,50.000000
1577957605.748577,psf_trial4_00002845.fits,-0.003834,0.003892,-6.083263,50.000000,50.000000
1577957606.473346,psf_trial4_00002850.fits,-0.003834,0.003892,-6.083263,50.000000,50.000000
1577957607.201598,psf_trial4_00002855.fits,-0.003834,0.003892,-6.083263,50.000000,50.000000
1577957607.986838,psf_trial4_00002860.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957608.712742,psf_trial4_00002865.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957609.425502,psf_trial4_00002870.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957610.151505,psf_trial4_00002875.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957610.874440,psf_trial4_00002880.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957611.591913,psf_trial4_00002885.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957612.327399,psf_trial4_00002890.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957613.050538,psf_trial4_00002895.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957613.780090,psf_trial4_00002900.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957614.500901,psf_trial4_00002905.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957615.218169,psf_trial4_00002910.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957615.946898,psf_trial4_00002915.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957616.661629,psf_trial4_00002920.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957617.393006,psf_trial4_00002925.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957618.122719,psf_trial4_00002930.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957618.848667,psf_trial4_00002935.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957619.567378,psf_trial4_00002940.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957620.287665,psf_trial4_00002945.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957621.012715,psf_trial4_00002950.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957621.751610,psf_trial4_00002955.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957622.487979,psf_trial4_00002960.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957623.208877,psf_trial4_00002965.fits,-0.003834,0.003892,-6.083263,50.000000,50.000000
1577957623.938643,psf_trial4_00002970.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957624.658752,psf_trial4_00002975.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957625.382538,psf_trial4_00002980.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957626.102574,psf_trial4_00002985.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957626.822716,psf_trial4_00002990.fits,-0.003047,-0.005741,-7.031338,50.000000,50.000000
1577957627.669872,psf_trial4_00002995.fits,-0.003047,-0.005741,-7.031338,50.000000,50.000000
1577957628.398647,psf_trial4_00003000.fits,-0.003166,-0.005609,-8.042374,50.000000,50.000000
1577957629.121529,psf_trial4_00003005.fits,-0.003440,-0.005354,-10.057906,50.000000,50.000000
1577957629.856253,psf_trial4_00003010.fits,-0.003440,-0.005354,-10.057906,50.000000,50.000000
1577957630.577836,psf_trial4_00003015.fits,-0.741388,-0.005263,10.326108,50.000000,49.000000
1577957631.317479,psf_trial4_00003020.fits,-0.741388,-0.005263,10.326108,50.000000,49.000000
1577957632.045032,psf_trial4_00003025.fits,-0.003440,-0.005354,-10.057906,50.000000,50.000000
1577957632.785630,psf_trial4_00003030.fits,-0.003440,-0.005354,-10.057906,50.000000,50.000000
1577957633.516449,psf_trial4_00003035.fits,-0.003440,-0.005354,-10.057906,50.000000,50.000000
1577957634.247295,psf_trial4_00003040.fits,-0.003440,-0.005354,-10.057906,50.000000,50.000000
1577957634.989702,psf_trial4_00003045.fits,-0.003319,-0.005496,-9.052992,50.000000,50.000000
1577957635.725776,psf_trial4_00003050.fits,-0.003319,-0.005496,-9.052992,50.000000,50.000000
1577957636.462847,psf_trial4_00003055.fits,-0.003166,-0.005609,-8.042374,50.000000,50.000000
1577957637.194769,psf_trial4_00003061.fits,-0.003047,-0.005741,-7.031338,50.000000,50.000000
1577957637.936429,psf_trial4_00003066.fits,-0.003047,-0.005741,-7.031338,50.000000,50.000000
1577957638.666764,psf_trial4_00003071.fits,-0.003834,0.003892,-6.083263,50.000000,50.000000
1577957639.414173,psf_trial4_00003076.fits,-0.003047,-0.005741,-7.031338,50.000000,50.000000
1577957640.151775,psf_trial4_00003081.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957640.890054,psf_trial4_00003086.fits,-0.003834,0.003892,-6.083263,50.000000,50.000000
1577957641.625952,psf_trial4_00003091.fits,-0.003834,0.003892,-6.083263,50.000000,50.000000
1577957642.371513,psf_trial4_00003097.fits,-0.003834,0.003892,-6.083263,50.000000,50.000000
1577957643.115470,psf_trial4_00003102.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957643.847713,psf_trial4_00003107.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957644.600766,psf_trial4_00003112.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957645.327586,psf_trial4_00003117.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957646.066182,psf_trial4_00003122.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957646.795619,psf_trial4_00003128.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957647.654440,psf_trial4_00003133.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957648.379586,psf_trial4_00003138.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957649.113793,psf_trial4_00003143.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957649.856784,psf_trial4_00003148.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957650.592425,psf_trial4_00003153.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957651.334220,psf_trial4_00003158.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957652.065074,psf_trial4_00003163.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957652.807908,psf_trial4_00003169.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957653.536129,psf_trial4_00003174.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957654.264100,psf_trial4_00003179.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957655.000487,psf_trial4_00003184.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957655.734493,psf_trial4_00003189.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957656.473223,psf_trial4_00003194.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957657.225930,psf_trial4_00003199.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957657.964929,psf_trial4_00003204.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957658.700883,psf_trial4_00003210.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957659.427042,psf_trial4_00003215.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957660.174994,psf_trial4_00003220.fits,-0.003834,0.003892,-6.083263,50.000000,50.000000
1577957660.931953,psf_trial4_00003225.fits,-0.003834,0.003892,-6.083263,50.000000,50.000000
1577957661.673375,psf_trial4_00003230.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957662.403370,psf_trial4_00003235.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957663.136995,psf_trial4_00003240.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957663.868397,psf_trial4_00003245.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957664.624237,psf_trial4_00003250.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957665.368219,psf_trial4_00003256.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957666.105654,psf_trial4_00003261.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957666.913050,psf_trial4_00003266.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957667.725822,psf_trial4_00003271.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957668.468391,psf_trial4_00003277.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957669.204931,psf_trial4_00003282.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957669.947089,psf_trial4_00003287.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957670.696000,psf_trial4_00003292.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957671.432425,psf_trial4_00003297.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957672.171312,psf_trial4_00003303.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957672.897913,psf_trial4_00003308.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957673.637796,psf_trial4_00003313.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957674.380028,psf_trial4_00003318.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957675.115776,psf_trial4_00003323.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957675.847358,psf_trial4_00003328.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957676.591025,psf_trial4_00003333.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957677.325728,psf_trial4_00003338.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957678.067893,psf_trial4_00003343.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957678.802837,psf_trial4_00003348.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957679.537284,psf_trial4_00003353.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957680.279971,psf_trial4_00003358.fits,-0.003047,-0.005741,-7.031338,50.000000,50.000000
1577957681.019394,psf_trial4_00003363.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957681.754233,psf_trial4_00003368.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957682.489738,psf_trial4_00003373.fits,-0.001717,-0.003200,-4.983451,50.000000,50.000000
1577957683.238995,psf_trial4_00003378.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957683.976997,psf_trial4_00003383.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957684.720939,psf_trial4_00003388.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957685.454123,psf_trial4_00003394.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957686.205858,psf_trial4_00003399.fits,-0.001621,-0.003182,-3.965677,50.000000,50.000000
1577957687.088154,psf_trial4_00003404.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957687.839630,psf_trial4_00003409.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957688.575997,psf_trial4_00003415.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957689.308514,psf_trial4_00003420.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957690.053976,psf_trial4_00003425.fits,-0.000082,-0.004694,-1.011254,50.000000,50.000000
1577957690.795147,psf_trial4_00003430.fits,-0.000082,-0.004694,-1.011254,50.000000,50.000000
1577957691.532519,psf_trial4_00003435.fits,-0.000082,-0.004694,-1.011254,50.000000,50.000000
1577957692.269060,psf_trial4_00003440.fits,-0.000082,-0.004694,-1.011254,50.000000,50.000000
1577957693.010049,psf_trial4_00003445.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957693.756016,psf_trial4_00003450.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957694.497453,psf_trial4_00003456.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957695.232321,psf_trial4_00003461.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957695.975464,psf_trial4_00003466.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957696.711928,psf_trial4_00003471.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957697.442652,psf_trial4_00003476.fits,-0.001428,-0.003156,-2.948090,50.000000,50.000000
1577957698.179755,psf_trial4_00003481.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957698.929271,psf_trial4_00003486.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957699.670249,psf_trial4_00003492.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957700.409398,psf_trial4_00003497.fits,-0.000082,-0.004694,-1.011254,50.000000,50.000000
1577957701.165028,psf_trial4_00003502.fits,-0.000082,-0.004694,-1.011254,50.000000,50.000000
1577957701.922916,psf_trial4_00003507.fits,-0.000082,-0.004694,-1.011254,50.000000,50.000000
1577957702.671742,psf_trial4_00003512.fits,-0.000082,-0.004694,-1.011254,50.000000,50.000000
1577957703.408118,psf_trial4_00003518.fits,-0.001291,-0.003121,-1.932288,50.000000,50.000000
1577957704.153330,psf_trial4_00003523.fits,-0.000082,-0.004694,-1.011254,50.000000,50.000000
1577957704.896024,psf_trial4_00003528.fits,0.000014,-0.004698,0.001701,50.000000,50.000000
1577957705.634510,psf_trial4_00003533.fits,-0.000082,-0.004694,-1.011254,50.000000,50.000000
1577957706.376402,psf_trial4_00003538.fits,-0.000082,-0.004694,-1.011254,50.000000,50.000000
1577957707.261211,psf_trial4_00003543.fits,-0.000082,-0.004694,-1.011254,50.000000,50.000000
1577957707.996630,psf_trial4_00003549.fits,0.000014,-0.004698,0.001701,50.000000,50.000000
1577957708.748963,psf_trial4_00003554.fits,0.000396,-0.004706,1.014665,50.000000,50.000000
1577957709.486873,psf_trial4_00003559.fits,0.000396,-0.004706,1.014665,50.000000,50.000000
1577957710.223137,psf_trial4_00003564.fits,0.000396,-0.004706,1.014665,50.000000,50.000000
1577957710.964349,psf_trial4_00003569.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957711.701406,psf_trial4_00003574.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957712.439020,psf_trial4_00003580.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957713.178745,psf_trial4_00003585.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957713.929506,psf_trial4_00003590.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957714.675076,psf_trial4_00003595.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957715.412624,psf_trial4_00003600.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957716.158062,psf_trial4_00003605.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957716.915617,psf_trial4_00003610.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957717.668833,psf_trial4_00003616.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957718.422297,psf_trial4_00003621.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957719.166575,psf_trial4_00003626.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957719.912731,psf_trial4_00003631.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957720.660904,psf_trial4_00003637.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957721.405267,psf_trial4_00003642.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957722.159147,psf_trial4_00003647.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957722.904300,psf_trial4_00003652.fits,0.000396,-0.004706,1.014665,50.000000,50.000000
1577957723.652345,psf_trial4_00003657.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957724.390142,psf_trial4_00003663.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957725.133437,psf_trial4_00003668.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957725.871385,psf_trial4_00003673.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957726.619742,psf_trial4_00003678.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957727.485159,psf_trial4_00003683.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957728.230486,psf_trial4_00003689.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957728.974030,psf_trial4_00003694.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957729.715182,psf_trial4_00003699.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957730.466882,psf_trial4_00003704.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957731.217998,psf_trial4_00003709.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957731.956634,psf_trial4_00003715.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957732.711340,psf_trial4_00003720.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957733.459705,psf_trial4_00003725.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957734.199476,psf_trial4_00003730.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957734.945654,psf_trial4_00003735.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957735.684458,psf_trial4_00003741.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957736.449863,psf_trial4_00003746.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957737.186614,psf_trial4_00003751.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957737.944793,psf_trial4_00003756.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957738.688213,psf_trial4_00003761.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957739.427566,psf_trial4_00003767.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957740.185754,psf_trial4_00003772.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957740.933317,psf_trial4_00003777.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957741.674022,psf_trial4_00003782.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957742.418916,psf_trial4_00003787.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957743.169201,psf_trial4_00003793.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957743.911475,psf_trial4_00003798.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957744.653379,psf_trial4_00003803.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957745.398160,psf_trial4_00003808.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957746.143679,psf_trial4_00003813.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957746.915266,psf_trial4_00003819.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957747.866779,psf_trial4_00003824.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957748.610370,psf_trial4_00003830.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957749.356132,psf_trial4_00003835.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957750.107421,psf_trial4_00003840.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957750.850964,psf_trial4_00003845.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957751.594142,psf_trial4_00003850.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957752.335013,psf_trial4_00003855.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957753.080509,psf_trial4_00003861.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957753.831471,psf_trial4_00003866.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957754.593346,psf_trial4_00003871.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957755.338730,psf_trial4_00003876.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957756.079448,psf_trial4_00003881.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957756.837537,psf_trial4_00003887.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957757.583284,psf_trial4_00003892.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957758.327373,psf_trial4_00003897.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957759.076099,psf_trial4_00003902.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957759.821834,psf_trial4_00003907.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957760.564478,psf_trial4_00003913.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957761.310835,psf_trial4_00003918.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957762.055092,psf_trial4_00003923.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957762.804467,psf_trial4_00003928.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957763.558431,psf_trial4_00003933.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957764.306238,psf_trial4_00003939.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957765.059169,psf_trial4_00003944.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957765.807592,psf_trial4_00003949.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957766.563021,psf_trial4_00003954.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957767.456767,psf_trial4_00003959.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957768.202565,psf_trial4_00003965.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957768.949880,psf_trial4_00003970.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957769.702753,psf_trial4_00003975.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957770.464299,psf_trial4_00003980.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957771.216031,psf_trial4_00003986.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957771.972805,psf_trial4_00003991.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957772.734196,psf_trial4_00003996.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957773.487995,psf_trial4_00004001.fits,0.004253,-0.013322,6.086659,50.000000,50.000000
1577957774.245384,psf_trial4_00004007.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957775.016507,psf_trial4_00004012.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957775.768625,psf_trial4_00004017.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957776.515821,psf_trial4_00004022.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957777.269855,psf_trial4_00004028.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957778.020066,psf_trial4_00004033.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957778.766218,psf_trial4_00004038.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957779.523320,psf_trial4_00004043.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957780.273939,psf_trial4_00004049.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957781.025191,psf_trial4_00004054.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957781.785986,psf_trial4_00004059.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957782.536076,psf_trial4_00004064.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957783.283846,psf_trial4_00004069.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957784.043231,psf_trial4_00004075.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957784.797554,psf_trial4_00004080.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957785.535129,psf_trial4_00004085.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957786.306172,psf_trial4_00004090.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957787.061269,psf_trial4_00004096.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957787.938011,psf_trial4_00004101.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957788.691704,psf_trial4_00004107.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957789.455475,psf_trial4_00004112.fits,0.001717,-0.006285,2.951402,50.000000,50.000000
1577957790.209209,psf_trial4_00004117.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957790.957779,psf_trial4_00004123.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957791.727378,psf_trial4_00004128.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957792.487870,psf_trial4_00004133.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957793.234660,psf_trial4_00004138.fits,0.001671,-0.006274,1.935642,50.000000,50.000000
1577957793.987843,psf_trial4_00004144.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957794.745064,psf_trial4_00004149.fits,0.001921,-0.006284,3.968945,50.000000,50.000000
1577957795.499187,psf_trial4_00004154.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957796.249136,psf_trial4_00004159.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957797.004934,psf_trial4_00004165.fits,0.002135,-0.006262,4.986770,50.000000,50.000000
1577957797.763358,psf_trial4_00004170.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957798.522639,psf_trial4_00004175.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
1577957799.279719,psf_trial4_00004181.fits,0.003471,-0.003692,7.034749,50.000000,50.000000
