time,filename,opd_retrieved,tip_retrieved,tilt_retrieved,y_center_retrieved,x_center_retrieved
1577960348.962985,psf_trial5_00001364.fits,0.000014,-0.004699,0.001703,50.000000,49.000000
1577960349.670922,psf_trial5_00001369.fits,0.093102,0.057974,1.382504,50.000000,49.000000
1577960350.364088,psf_trial5_00001374.fits,0.093102,0.057974,1.382504,50.000000,49.000000
1577960351.093013,psf_trial5_00001378.fits,0.094549,-2.731860,1.439683,50.000000,49.000000
1577960351.783387,psf_trial5_00001383.fits,0.094054,-5.531897,1.432917,50.000000,49.000000
1577960352.496890,psf_trial5_00001388.fits,0.094054,-5.531897,1.432917,50.000000,49.000000
1577960353.192160,psf_trial5_00001393.fits,0.094549,-2.731860,1.439683,50.000000,49.000000
1577960353.893547,psf_trial5_00001398.fits,-0.000736,-5.200921,-0.003997,50.000000,49.000000
1577960354.596386,psf_trial5_00001403.fits,-0.000736,-5.200921,-0.003997,50.000000,49.000000
1577960355.298900,psf_trial5_00001408.fits,-0.000736,-5.200921,-0.003997,50.000000,49.000000
1577960356.000596,psf_trial5_00001413.fits,-0.095389,-5.653728,-1.418059,50.000000,49.000000
1577960356.707895,psf_trial5_00001418.fits,-0.095313,-2.854336,-1.425518,50.000000,49.000000
1577960357.406707,psf_trial5_00001423.fits,-0.095389,-5.653728,-1.418059,50.000000,49.000000
1577960358.119430,psf_trial5_00001427.fits,-0.185971,-5.089114,0.660271,50.000000,49.000000
1577960358.823652,psf_trial5_00001432.fits,-0.271705,-5.183612,3.621363,50.000000,49.000000
1577960359.518565,psf_trial5_00001437.fits,-0.271067,-7.708551,3.879687,50.000000,49.000000
1577960360.215885,psf_trial5_00001442.fits,-0.370692,-8.618378,10.702215,50.000000,49.000000
1577960360.922549,psf_trial5_00001447.fits,-0.370692,-8.618378,10.702215,50.000000,49.000000
1577960361.640819,psf_trial5_00001452.fits,0.269696,-5.097986,-3.621335,50.000000,50.000000
1577960362.343306,psf_trial5_00001457.fits,-0.369355,-3.445121,10.705058,50.000000,49.000000
1577960363.046824,psf_trial5_00001462.fits,-0.368488,-0.004314,10.702294,50.000000,49.000000
1577960363.749460,psf_trial5_00001467.fits,-0.368488,-0.004314,10.702294,50.000000,49.000000
1577960364.455293,psf_trial5_00001471.fits,-0.368488,-0.004314,10.702294,50.000000,49.000000
1577960365.162929,psf_trial5_00001476.fits,0.273817,0.033276,-3.563149,50.000000,50.000000
1577960365.863936,psf_trial5_00001481.fits,-0.369355,-3.445121,10.705058,50.000000,49.000000
1577960366.567134,psf_trial5_00001486.fits,-0.273763,-0.041786,3.565145,50.000000,49.000000
1577960367.266888,psf_trial5_00001491.fits,-0.269759,-2.878365,3.612710,50.000000,49.000000
1577960367.982732,psf_trial5_00001496.fits,0.269696,-5.097986,-3.621335,50.000000,50.000000
1577960368.684736,psf_trial5_00001501.fits,-0.369013,-6.167713,10.708177,50.000000,49.000000
1577960369.392118,psf_trial5_00001506.fits,0.269696,-5.097986,-3.621335,50.000000,50.000000
1577960370.106093,psf_trial5_00001511.fits,0.269696,-5.097986,-3.621335,50.000000,50.000000
1577960370.799085,psf_trial5_00001516.fits,0.184751,-4.940654,-0.650086,50.000000,50.000000
1577960371.506544,psf_trial5_00001521.fits,0.184751,-4.940654,-0.650086,50.000000,50.000000
1577960372.223341,psf_trial5_00001526.fits,0.184751,-4.940654,-0.650086,50.000000,50.000000
1577960372.921418,psf_trial5_00001530.fits,0.094093,-8.443799,1.635695,50.000000,50.000000
1577960373.653604,psf_trial5_00001535.fits,0.094093,-8.443799,1.635695,50.000000,50.000000
1577960374.359604,psf_trial5_00001540.fits,0.094460,10.749562,1.463657,49.000000,50.000000
1577960375.068697,psf_trial5_00001545.fits,0.002169,10.691360,0.001733,49.000000,50.000000
1577960375.775864,psf_trial5_00001550.fits,0.002169,10.691360,0.001733,49.000000,50.000000
1577960376.473035,psf_trial5_00001555.fits,0.002169,10.691360,0.001733,49.000000,50.000000
1577960377.173718,psf_trial5_00001560.fits,0.094460,10.749562,1.463657,49.000000,50.000000
1577960377.869806,psf_trial5_00001565.fits,0.185902,8.054950,-0.693605,49.000000,50.000000
1577960378.558882,psf_trial5_00001570.fits,0.185902,8.054950,-0.693605,49.000000,50.000000
1577960379.249782,psf_trial5_00001574.fits,0.185902,8.054950,-0.693605,49.000000,50.000000
1577960379.959189,psf_trial5_00001579.fits,0.182210,10.765686,-0.730908,49.000000,50.000000
1577960380.664294,psf_trial5_00001584.fits,0.182210,10.765686,-0.730908,49.000000,50.000000
1577960381.361342,psf_trial5_00001589.fits,0.094093,-8.443799,1.635695,50.000000,50.000000
1577960382.057048,psf_trial5_00001594.fits,-0.001372,-8.123853,0.005417,50.000000,50.000000
1577960382.767265,psf_trial5_00001599.fits,-0.001372,-8.123853,0.005417,50.000000,50.000000
1577960383.471484,psf_trial5_00001604.fits,0.001624,8.115253,-0.001953,49.000000,50.000000
1577960384.170932,psf_trial5_00001609.fits,0.096259,8.548394,1.626311,49.000000,50.000000
1577960384.874976,psf_trial5_00001614.fits,0.095494,5.644880,1.420634,49.000000,50.000000
1577960385.589155,psf_trial5_00001618.fits,0.095494,5.644880,1.420634,49.000000,50.000000
1577960386.302425,psf_trial5_00001623.fits,0.184756,2.538919,-1.159026,49.000000,50.000000
1577960387.015676,psf_trial5_00001628.fits,0.093102,0.057974,1.382507,49.000000,50.000000
1577960387.723623,psf_trial5_00001633.fits,0.184599,0.064419,-1.179924,49.000000,50.000000
1577960388.425029,psf_trial5_00001638.fits,0.093102,0.057974,1.382507,49.000000,50.000000
1577960389.126159,psf_trial5_00001643.fits,0.094550,-2.731861,1.439797,49.000000,50.000000
1577960389.833364,psf_trial5_00001648.fits,-0.000398,-2.719390,0.005094,49.000000,50.000000
1577960390.529505,psf_trial5_00001653.fits,0.094550,-2.731861,1.439797,49.000000,50.000000
1577960391.257117,psf_trial5_00001658.fits,0.094550,-2.731861,1.439797,49.000000,50.000000
1577960391.962878,psf_trial5_00001663.fits,0.184302,-2.413546,-1.161640,49.000000,50.000000
1577960392.660219,psf_trial5_00001668.fits,0.184750,-4.940655,-0.650047,49.000000,50.000000
1577960393.379968,psf_trial5_00001673.fits,0.094053,-5.531900,1.432986,49.000000,50.000000
1577960394.086551,psf_trial5_00001678.fits,0.094053,-5.531900,1.432986,49.000000,50.000000
1577960394.814387,psf_trial5_00001682.fits,0.094550,-2.731861,1.439797,49.000000,50.000000
1577960395.540516,psf_trial5_00001687.fits,0.184750,-4.940655,-0.650047,49.000000,50.000000
1577960396.245950,psf_trial5_00001692.fits,0.184750,-4.940655,-0.650047,49.000000,50.000000
1577960396.946259,psf_trial5_00001697.fits,0.269684,-5.097987,-3.621257,49.000000,50.000000
1577960397.682665,psf_trial5_00001702.fits,-0.369355,-3.445122,10.705058,49.000000,49.000000
1577960398.392720,psf_trial5_00001707.fits,-0.269762,-2.878366,3.612723,49.000000,49.000000
1577960399.107727,psf_trial5_00001712.fits,-0.269762,-2.878366,3.612723,49.000000,49.000000
1577960399.844663,psf_trial5_00001717.fits,-0.368488,-0.004314,10.702294,49.000000,49.000000
1577960400.547511,psf_trial5_00001722.fits,-0.273763,-0.041786,3.565145,49.000000,49.000000
1577960401.263971,psf_trial5_00001727.fits,-0.184346,2.404440,1.163967,49.000000,49.000000
1577960401.973807,psf_trial5_00001732.fits,-0.184346,2.404440,1.163967,49.000000,49.000000
1577960402.685202,psf_trial5_00001737.fits,-0.184903,4.931798,0.652376,49.000000,49.000000
1577960403.404953,psf_trial5_00001742.fits,-0.184903,4.931798,0.652376,49.000000,49.000000
1577960404.104041,psf_trial5_00001747.fits,-0.268835,2.783736,3.609517,49.000000,49.000000
1577960404.805270,psf_trial5_00001752.fits,-0.184556,-2.548030,1.161299,49.000000,49.000000
1577960405.512962,psf_trial5_00001757.fits,-0.269762,-2.878366,3.612723,49.000000,49.000000
1577960406.234512,psf_trial5_00001762.fits,-0.184556,-2.548030,1.161299,49.000000,49.000000
1577960406.948780,psf_trial5_00001767.fits,-0.185966,-5.089115,0.660233,49.000000,49.000000
1577960407.654603,psf_trial5_00001772.fits,-0.185966,-5.089115,0.660233,49.000000,49.000000
1577960408.399743,psf_trial5_00001777.fits,-0.184556,-2.548030,1.161299,49.000000,49.000000
1577960409.105814,psf_trial5_00001782.fits,-0.184556,-2.548030,1.161299,49.000000,49.000000
1577960409.803967,psf_trial5_00001787.fits,-0.095311,-2.854334,-1.425614,49.000000,49.000000
1577960410.547737,psf_trial5_00001792.fits,-0.095311,-2.854334,-1.425614,49.000000,49.000000
1577960411.251931,psf_trial5_00001797.fits,-0.185966,-5.089115,0.660233,49.000000,49.000000
1577960411.963408,psf_trial5_00001802.fits,-0.000736,-5.200919,-0.003997,49.000000,49.000000
1577960412.671773,psf_trial5_00001807.fits,-0.000736,-5.200919,-0.003997,49.000000,49.000000
1577960413.377457,psf_trial5_00001812.fits,0.094102,-8.443796,1.635765,49.000000,49.000000
1577960414.084166,psf_trial5_00001817.fits,0.094102,-8.443796,1.635765,49.000000,49.000000
1577960414.798061,psf_trial5_00001822.fits,0.184750,-4.940655,-0.650049,49.000000,49.000000
1577960415.499438,psf_trial5_00001827.fits,0.184750,-4.940655,-0.650049,49.000000,49.000000
1577960416.229097,psf_trial5_00001831.fits,0.269684,-5.097988,-3.621277,49.000000,49.000000
1577960416.947248,psf_trial5_00001837.fits,0.269684,-5.097988,-3.621277,49.000000,49.000000
1577960417.659851,psf_trial5_00001842.fits,-0.271706,-5.183612,3.621286,49.000000,48.000000
1577960418.374686,psf_trial5_00001846.fits,-0.369013,-6.167714,10.708177,49.000000,48.000000
1577960419.090895,psf_trial5_00001851.fits,-0.370692,-8.618378,10.702215,49.000000,48.000000
1577960419.805491,psf_trial5_00001856.fits,-0.366778,10.691988,10.702313,48.000000,48.000000
1577960420.521656,psf_trial5_00001861.fits,-0.366778,10.691988,10.702313,48.000000,48.000000
1577960421.244162,psf_trial5_00001866.fits,-0.367363,8.610180,10.702642,48.000000,48.000000
1577960421.955282,psf_trial5_00001871.fits,-0.367363,8.610180,10.702642,48.000000,48.000000
1577960422.670712,psf_trial5_00001876.fits,-0.366567,6.159048,10.696630,48.000000,48.000000
1577960423.391824,psf_trial5_00001881.fits,-0.366778,10.691988,10.702313,48.000000,48.000000
1577960424.103512,psf_trial5_00001886.fits,0.270890,7.700614,-3.877497,48.000000,49.000000
1577960424.820420,psf_trial5_00001891.fits,0.273953,10.737201,-3.986509,48.000000,49.000000
1577960425.547316,psf_trial5_00001896.fits,0.185927,8.054946,-0.693566,48.000000,49.000000
1577960426.259718,psf_trial5_00001901.fits,0.186091,5.080294,-0.657988,48.000000,49.000000
1577960426.968203,psf_trial5_00001906.fits,0.186091,5.080294,-0.657988,48.000000,49.000000
1577960427.677099,psf_trial5_00001911.fits,0.271748,5.175278,-3.619216,48.000000,49.000000
1577960428.390708,psf_trial5_00001916.fits,-0.269670,5.089700,3.623298,48.000000,48.000000
1577960429.110986,psf_trial5_00001921.fits,-0.268850,2.783735,3.609524,48.000000,48.000000
1577960429.843398,psf_trial5_00001926.fits,-0.268850,2.783735,3.609524,48.000000,48.000000
1577960430.568915,psf_trial5_00001931.fits,-0.184356,2.404440,1.163893,48.000000,48.000000
1577960431.278331,psf_trial5_00001936.fits,-0.184356,2.404440,1.163893,48.000000,48.000000
1577960431.984995,psf_trial5_00001941.fits,-0.184356,2.404440,1.163893,48.000000,48.000000
1577960432.700935,psf_trial5_00001946.fits,-0.184356,2.404440,1.163893,48.000000,48.000000
1577960433.413460,psf_trial5_00001951.fits,-0.184356,2.404440,1.163893,48.000000,48.000000
1577960434.140945,psf_trial5_00001956.fits,-0.184525,-0.073536,1.182195,48.000000,48.000000
1577960434.857703,psf_trial5_00001961.fits,-0.184356,2.404440,1.163893,48.000000,48.000000
1577960435.568115,psf_trial5_00001966.fits,-0.184356,2.404440,1.163893,48.000000,48.000000
1577960436.290423,psf_trial5_00001971.fits,-0.268850,2.783735,3.609524,48.000000,48.000000
1577960437.013002,psf_trial5_00001976.fits,-0.268850,2.783735,3.609524,48.000000,48.000000
1577960437.759262,psf_trial5_00001981.fits,-0.273762,-0.041787,3.565201,48.000000,48.000000
1577960438.482720,psf_trial5_00001986.fits,-0.269750,-2.878367,3.612638,48.000000,48.000000
1577960439.217419,psf_trial5_00001991.fits,-0.184541,-2.548031,1.161272,48.000000,48.000000
1577960439.942977,psf_trial5_00001997.fits,-0.184525,-0.073536,1.182195,48.000000,48.000000
1577960440.658016,psf_trial5_00002002.fits,-0.184525,-0.073536,1.182195,48.000000,48.000000
1577960441.385172,psf_trial5_00002007.fits,-0.184525,-0.073536,1.182195,48.000000,48.000000
1577960442.114620,psf_trial5_00002012.fits,-0.184525,-0.073536,1.182195,48.000000,48.000000
1577960442.832235,psf_trial5_00002017.fits,-0.269750,-2.878367,3.612638,48.000000,48.000000
1577960443.553025,psf_trial5_00002021.fits,-0.369355,-3.445123,10.705058,48.000000,48.000000
1577960444.283530,psf_trial5_00002026.fits,-0.271704,-5.183612,3.621154,48.000000,48.000000
1577960444.999416,psf_trial5_00002032.fits,-0.269750,-2.878367,3.612638,48.000000,48.000000
1577960445.717227,psf_trial5_00002036.fits,-0.273762,-0.041787,3.565201,48.000000,48.000000
1577960446.438314,psf_trial5_00002041.fits,-0.369013,-6.167715,10.708177,48.000000,48.000000
1577960447.158006,psf_trial5_00002046.fits,-0.369013,-6.167715,10.708177,48.000000,48.000000
1577960447.869546,psf_trial5_00002051.fits,-0.369013,-6.167715,10.708177,48.000000,48.000000
1577960448.587275,psf_trial5_00002056.fits,-0.369013,-6.167715,10.708177,48.000000,48.000000
1577960449.313193,psf_trial5_00002061.fits,-0.369013,-6.167715,10.708177,48.000000,48.000000
1577960450.042090,psf_trial5_00002066.fits,-0.369013,-6.167715,10.708177,48.000000,48.000000
1577960450.761924,psf_trial5_00002072.fits,-0.369013,-6.167715,10.708177,48.000000,48.000000
1577960451.483237,psf_trial5_00002076.fits,-0.369355,-3.445123,10.705058,48.000000,48.000000
1577960452.197413,psf_trial5_00002081.fits,-0.368488,-0.004316,10.702294,48.000000,48.000000
1577960452.916945,psf_trial5_00002086.fits,-0.368488,-0.004316,10.702294,48.000000,48.000000
1577960453.633393,psf_trial5_00002091.fits,0.268786,-2.792230,-3.607543,48.000000,49.000000
1577960454.370119,psf_trial5_00002096.fits,0.268786,-2.792230,-3.607543,48.000000,49.000000
1577960455.079077,psf_trial5_00002101.fits,0.269679,-5.097988,-3.621145,48.000000,49.000000
1577960455.800416,psf_trial5_00002106.fits,0.184752,-4.940658,-0.649986,48.000000,49.000000
1577960456.514377,psf_trial5_00002111.fits,0.269679,-5.097988,-3.621145,48.000000,49.000000
1577960457.238475,psf_trial5_00002116.fits,0.184752,-4.940658,-0.649986,48.000000,49.000000
1577960457.954641,psf_trial5_00002121.fits,0.184752,-4.940658,-0.649986,48.000000,49.000000
1577960458.667447,psf_trial5_00002126.fits,0.183949,-7.927037,-0.689367,48.000000,49.000000
1577960459.395764,psf_trial5_00002131.fits,0.184752,-4.940658,-0.649986,48.000000,49.000000
1577960460.113551,psf_trial5_00002136.fits,-0.000736,-5.200917,-0.003997,48.000000,49.000000
1577960460.819310,psf_trial5_00002141.fits,-0.001372,-8.123851,0.005416,48.000000,49.000000
1577960461.534688,psf_trial5_00002146.fits,0.002168,10.691367,0.001729,47.000000,49.000000
1577960462.265310,psf_trial5_00002151.fits,-0.185963,-5.089116,0.660168,48.000000,49.000000
1577960462.985015,psf_trial5_00002156.fits,-0.186120,-8.063312,0.695698,48.000000,49.000000
1577960463.695979,psf_trial5_00002161.fits,-0.186120,-8.063312,0.695698,48.000000,49.000000
1577960464.417683,psf_trial5_00002166.fits,-0.001372,-8.123851,0.005416,48.000000,49.000000
1577960465.173080,psf_trial5_00002171.fits,0.002168,10.691367,0.001729,47.000000,49.000000
1577960465.882582,psf_trial5_00002177.fits,0.001623,8.115254,-0.001956,47.000000,49.000000
1577960466.596269,psf_trial5_00002182.fits,-0.001372,-8.123851,0.005416,48.000000,49.000000
1577960467.318777,psf_trial5_00002187.fits,-0.000736,-5.200917,-0.003997,48.000000,49.000000
1577960468.031961,psf_trial5_00002192.fits,-0.000398,-2.719389,0.005094,48.000000,49.000000
1577960468.758375,psf_trial5_00002197.fits,0.000014,-0.004699,0.001703,48.000000,49.000000
1577960469.511657,psf_trial5_00002202.fits,-0.093304,-0.067166,-1.379818,48.000000,49.000000
1577960470.231990,psf_trial5_00002207.fits,-0.184525,-0.073536,1.182195,48.000000,49.000000
1577960470.958073,psf_trial5_00002212.fits,-0.184525,-0.073536,1.182195,48.000000,49.000000
1577960471.675305,psf_trial5_00002217.fits,-0.184525,-0.073536,1.182195,48.000000,49.000000
1577960472.400885,psf_trial5_00002222.fits,-0.093304,-0.067166,-1.379818,48.000000,49.000000
1577960473.126741,psf_trial5_00002227.fits,-0.094646,2.722589,-1.437120,48.000000,49.000000
1577960473.844340,psf_trial5_00002232.fits,-0.184068,7.918643,0.691594,48.000000,49.000000
1577960474.576053,psf_trial5_00002237.fits,-0.093901,5.523001,-1.430305,48.000000,49.000000
1577960475.304185,psf_trial5_00002242.fits,-0.184895,4.931800,0.652315,48.000000,49.000000
1577960476.028871,psf_trial5_00002247.fits,-0.268850,2.783735,3.609524,48.000000,49.000000
1577960476.757707,psf_trial5_00002252.fits,-0.368040,3.436203,10.699691,48.000000,49.000000
1577960477.472396,psf_trial5_00002257.fits,-0.368040,3.436203,10.699691,48.000000,49.000000
1577960478.200517,psf_trial5_00002262.fits,-0.368040,3.436203,10.699691,48.000000,49.000000
1577960478.922556,psf_trial5_00002267.fits,-0.368488,-0.004316,10.702294,48.000000,49.000000
1577960479.650241,psf_trial5_00002272.fits,0.268787,-2.792230,-3.607544,48.000000,50.000000
1577960480.371048,psf_trial5_00002277.fits,-0.370692,-8.618378,10.702215,48.000000,49.000000
1577960481.096536,psf_trial5_00002282.fits,-0.370692,-8.618378,10.702215,48.000000,49.000000
1577960481.812051,psf_trial5_00002287.fits,-0.366779,10.691987,10.702323,47.000000,49.000000
1577960482.549328,psf_trial5_00002292.fits,0.268167,-7.612898,-3.877093,48.000000,50.000000
1577960483.280263,psf_trial5_00002298.fits,-0.370692,-8.618378,10.702215,48.000000,49.000000
1577960484.008443,psf_trial5_00002303.fits,-0.366779,10.691987,10.702323,47.000000,49.000000
1577960484.739942,psf_trial5_00002308.fits,-0.366779,10.691987,10.702323,47.000000,49.000000
1577960485.460755,psf_trial5_00002312.fits,-0.370692,-8.618378,10.702215,48.000000,49.000000
1577960486.180645,psf_trial5_00002317.fits,-0.369013,-6.167715,10.708177,48.000000,49.000000
1577960486.901564,psf_trial5_00002322.fits,-0.369013,-6.167715,10.708177,48.000000,49.000000
1577960487.612924,psf_trial5_00002327.fits,-0.184525,-0.073536,1.182195,48.000000,49.000000
1577960488.332505,psf_trial5_00002332.fits,-0.184525,-0.073536,1.182195,48.000000,49.000000
1577960489.073065,psf_trial5_00002337.fits,-0.184525,-0.073536,1.182195,48.000000,49.000000
1577960489.818490,psf_trial5_00002342.fits,-0.184525,-0.073536,1.182195,48.000000,49.000000
1577960490.556713,psf_trial5_00002348.fits,-0.093304,-0.067166,-1.379818,48.000000,49.000000
1577960491.275870,psf_trial5_00002353.fits,-0.093304,-0.067166,-1.379818,48.000000,49.000000
1577960492.005893,psf_trial5_00002358.fits,-0.093304,-0.067166,-1.379818,48.000000,49.000000
1577960492.737112,psf_trial5_00002363.fits,-0.093304,-0.067166,-1.379818,48.000000,49.000000
1577960493.450182,psf_trial5_00002368.fits,-0.093304,-0.067166,-1.379818,48.000000,49.000000
1577960494.187788,psf_trial5_00002372.fits,-0.093304,-0.067166,-1.379818,48.000000,49.000000
1577960494.911694,psf_trial5_00002377.fits,-0.093304,-0.067166,-1.379818,48.000000,49.000000
1577960495.624287,psf_trial5_00002382.fits,-0.184541,-2.548031,1.161272,48.000000,49.000000
1577960496.356043,psf_trial5_00002387.fits,-0.184541,-2.548031,1.161272,48.000000,49.000000
1577960497.072030,psf_trial5_00002392.fits,-0.185963,-5.089116,0.660168,48.000000,49.000000
1577960497.800265,psf_trial5_00002397.fits,-0.185963,-5.089116,0.660168,48.000000,49.000000
1577960498.525590,psf_trial5_00002402.fits,-0.185963,-5.089116,0.660168,48.000000,49.000000
1577960499.247976,psf_trial5_00002408.fits,-0.184541,-2.548031,1.161272,48.000000,49.000000
1577960499.999116,psf_trial5_00002413.fits,-0.093304,-0.067166,-1.379818,48.000000,49.000000
1577960500.715066,psf_trial5_00002418.fits,-0.184525,-0.073536,1.182195,48.000000,49.000000
1577960501.467193,psf_trial5_00002422.fits,-0.184525,-0.073536,1.182195,48.000000,49.000000
1577960502.198077,psf_trial5_00002427.fits,-0.093304,-0.067166,-1.379818,48.000000,49.000000
1577960502.919409,psf_trial5_00002432.fits,-0.273762,-0.041787,3.565201,48.000000,49.000000
1577960503.656430,psf_trial5_00002437.fits,-0.273762,-0.041787,3.565201,48.000000,49.000000
1577960504.381756,psf_trial5_00002442.fits,-0.273762,-0.041787,3.565201,48.000000,49.000000
1577960505.109780,psf_trial5_00002447.fits,0.273820,0.033274,-3.563204,48.000000,50.000000
1577960505.833570,psf_trial5_00002452.fits,0.268787,-2.792230,-3.607544,48.000000,50.000000
1577960506.549318,psf_trial5_00002457.fits,-0.369013,-6.167715,10.708177,48.000000,49.000000
1577960507.287790,psf_trial5_00002462.fits,-0.369355,-3.445123,10.705058,48.000000,49.000000
1577960508.020014,psf_trial5_00002468.fits,-0.184356,2.404440,1.163893,48.000000,49.000000
1577960508.746732,psf_trial5_00002473.fits,-0.184356,2.404440,1.163893,48.000000,49.000000
1577960509.465506,psf_trial5_00002478.fits,-0.184356,2.404440,1.163893,48.000000,49.000000
1577960510.200844,psf_trial5_00002482.fits,-0.184525,-0.073536,1.182195,48.000000,49.000000
1577960510.920279,psf_trial5_00002487.fits,-0.093304,-0.067166,-1.379818,48.000000,49.000000
1577960511.651769,psf_trial5_00002492.fits,0.000971,5.191966,0.007415,48.000000,49.000000
1577960512.412122,psf_trial5_00002497.fits,-0.094646,2.722589,-1.437120,48.000000,49.000000
1577960513.145112,psf_trial5_00002503.fits,-0.094646,2.722589,-1.437120,48.000000,49.000000
1577960513.879045,psf_trial5_00002508.fits,-0.094646,2.722589,-1.437120,48.000000,49.000000
1577960514.604193,psf_trial5_00002513.fits,-0.093901,5.523001,-1.430305,48.000000,49.000000
1577960515.350338,psf_trial5_00002518.fits,-0.094156,8.435351,-1.633053,48.000000,49.000000
1577960516.066788,psf_trial5_00002523.fits,-0.094156,8.435351,-1.633053,48.000000,49.000000
1577960516.819597,psf_trial5_00002528.fits,-0.094156,8.435351,-1.633053,48.000000,49.000000
1577960517.551914,psf_trial5_00002533.fits,-0.094156,8.435351,-1.633053,48.000000,49.000000
1577960518.289757,psf_trial5_00002539.fits,0.002169,10.691362,0.001731,48.000000,49.000000
1577960519.012556,psf_trial5_00002544.fits,-0.091797,10.633891,-1.461177,48.000000,49.000000
1577960519.749879,psf_trial5_00002549.fits,0.001624,8.115253,-0.001954,48.000000,49.000000
1577960520.489757,psf_trial5_00002554.fits,0.001624,8.115253,-0.001954,48.000000,49.000000
1577960521.222563,psf_trial5_00002559.fits,0.001624,8.115253,-0.001954,48.000000,49.000000
1577960521.942619,psf_trial5_00002564.fits,0.001624,8.115253,-0.001954,48.000000,49.000000
1577960522.674836,psf_trial5_00002569.fits,0.096260,8.548391,1.626381,48.000000,49.000000
1577960523.398722,psf_trial5_00002574.fits,0.096260,8.548391,1.626381,48.000000,49.000000
1577960524.126283,psf_trial5_00002579.fits,0.000971,5.191966,0.007415,48.000000,49.000000
1577960524.863100,psf_trial5_00002584.fits,-0.093901,5.523001,-1.430305,48.000000,49.000000
1577960525.594239,psf_trial5_00002589.fits,-0.093901,5.523001,-1.430305,48.000000,49.000000
1577960526.334110,psf_trial5_00002594.fits,-0.093901,5.523001,-1.430305,48.000000,49.000000
1577960527.064167,psf_trial5_00002600.fits,-0.093901,5.523001,-1.430305,48.000000,49.000000
1577960527.777646,psf_trial5_00002605.fits,-0.093901,5.523001,-1.430305,48.000000,49.000000
1577960528.529873,psf_trial5_00002610.fits,-0.093901,5.523001,-1.430305,48.000000,49.000000
1577960529.288404,psf_trial5_00002615.fits,0.000971,5.191966,0.007415,48.000000,49.000000
1577960530.023904,psf_trial5_00002620.fits,-0.094156,8.435351,-1.633053,48.000000,49.000000
1577960530.761623,psf_trial5_00002625.fits,-0.094156,8.435351,-1.633053,48.000000,49.000000
1577960531.485782,psf_trial5_00002630.fits,-0.094156,8.435351,-1.633053,48.000000,49.000000
1577960532.214818,psf_trial5_00002635.fits,-0.094156,8.435351,-1.633053,48.000000,49.000000
1577960532.944133,psf_trial5_00002640.fits,-0.096426,-8.556809,-1.623809,49.000000,49.000000
1577960533.678069,psf_trial5_00002645.fits,-0.179168,10.618061,0.733039,48.000000,49.000000
1577960534.402383,psf_trial5_00002650.fits,-0.185966,-5.089115,0.660233,49.000000,49.000000
1577960535.134578,psf_trial5_00002655.fits,-0.095396,-5.653727,-1.418118,49.000000,49.000000
1577960535.864424,psf_trial5_00002660.fits,-0.000398,-2.719390,0.005094,49.000000,49.000000
1577960536.594123,psf_trial5_00002665.fits,-0.095311,-2.854334,-1.425614,49.000000,49.000000
1577960537.327234,psf_trial5_00002670.fits,-0.095311,-2.854334,-1.425614,49.000000,49.000000
1577960538.051855,psf_trial5_00002676.fits,-0.095311,-2.854334,-1.425614,49.000000,49.000000
1577960538.792802,psf_trial5_00002681.fits,-0.095396,-5.653727,-1.418118,49.000000,49.000000
1577960539.522279,psf_trial5_00002686.fits,-0.095396,-5.653727,-1.418118,49.000000,49.000000
1577960540.269438,psf_trial5_00002691.fits,-0.000736,-5.200919,-0.003997,49.000000,49.000000
1577960541.000534,psf_trial5_00002696.fits,-0.000736,-5.200919,-0.003997,49.000000,49.000000
1577960541.726476,psf_trial5_00002701.fits,0.094552,-2.731860,1.439782,49.000000,49.000000
1577960542.462684,psf_trial5_00002706.fits,0.093102,0.057974,1.382504,49.000000,49.000000
1577960543.181370,psf_trial5_00002711.fits,0.093102,0.057974,1.382504,49.000000,49.000000
1577960543.926455,psf_trial5_00002716.fits,0.093102,0.057974,1.382504,49.000000,49.000000
1577960544.661565,psf_trial5_00002722.fits,0.093102,0.057974,1.382504,49.000000,49.000000
1577960545.389156,psf_trial5_00002727.fits,0.184599,0.064419,-1.179917,49.000000,49.000000
1577960546.126266,psf_trial5_00002732.fits,0.184599,0.064419,-1.179917,49.000000,49.000000
1577960546.889178,psf_trial5_00002737.fits,-0.000398,-2.719390,0.005094,49.000000,49.000000
1577960547.617294,psf_trial5_00002742.fits,0.094552,-2.731860,1.439782,49.000000,49.000000
1577960548.367177,psf_trial5_00002747.fits,0.094552,-2.731860,1.439782,49.000000,49.000000
1577960549.103312,psf_trial5_00002752.fits,0.093102,0.057974,1.382504,49.000000,49.000000
1577960549.841626,psf_trial5_00002757.fits,0.095124,2.845126,1.428260,49.000000,49.000000
1577960550.579737,psf_trial5_00002762.fits,0.095495,5.644878,1.420630,49.000000,49.000000
1577960551.329011,psf_trial5_00002768.fits,0.096260,8.548391,1.626313,49.000000,49.000000
1577960552.068300,psf_trial5_00002773.fits,0.094462,10.749560,1.463679,49.000000,49.000000
1577960552.795636,psf_trial5_00002778.fits,0.094462,10.749560,1.463679,49.000000,49.000000
1577960553.544604,psf_trial5_00002783.fits,0.094462,10.749560,1.463679,49.000000,49.000000
1577960554.273467,psf_trial5_00002788.fits,-0.091799,10.633889,-1.461137,49.000000,49.000000
