time,filename,opd_retrieved,tip_retrieved,tilt_retrieved,x_center_retrieved,y_center_retrieved
1577952445.127291,psf_trial1_00001364.fits,0.878984,-3.998188,5.445614,50.000000,50.000000
1577952445.824069,psf_trial1_00001369.fits,0.612424,-4.165300,-2.456412,50.000000,50.000000
1577952446.530586,psf_trial1_00001374.fits,0.878984,-3.998188,5.445614,50.000000,50.000000
1577952447.238896,psf_trial1_00001379.fits,0.369674,-4.196364,3.974726,50.000000,50.000000
1577952447.958314,psf_trial1_00001383.fits,0.369674,-4.196364,3.974726,50.000000,50.000000
1577952448.658812,psf_trial1_00001388.fits,0.377653,-4.371092,5.602547,50.000000,50.000000
1577952449.372895,psf_trial1_00001393.fits,0.377653,-4.371092,5.602547,50.000000,50.000000
1577952450.071575,psf_trial1_00001398.fits,0.612424,-4.165300,-2.456412,50.000000,50.000000
1577952450.762493,psf_trial1_00001403.fits,0.374801,-3.337464,4.258849,50.000000,50.000000
1577952451.469713,psf_trial1_00001408.fits,0.374801,-3.337464,4.258849,50.000000,50.000000
1577952452.167577,psf_trial1_00001413.fits,0.369674,-4.196364,3.974726,50.000000,50.000000
1577952452.864689,psf_trial1_00001418.fits,0.612424,-4.165300,-2.456412,50.000000,50.000000
1577952453.558615,psf_trial1_00001423.fits,0.369674,-4.196364,3.974726,50.000000,50.000000
1577952454.261831,psf_trial1_00001428.fits,0.369674,-4.196364,3.974726,50.000000,50.000000
1577952454.962617,psf_trial1_00001433.fits,0.377653,-4.371092,5.602547,50.000000,50.000000
1577952455.661855,psf_trial1_00001438.fits,0.378744,-3.365088,5.602353,50.000000,50.000000
1577952456.356502,psf_trial1_00001442.fits,0.129515,-3.888926,7.479062,50.000000,50.000000
1577952457.055015,psf_trial1_00001447.fits,0.129113,-3.907330,6.457958,50.000000,50.000000
1577952457.761251,psf_trial1_00001452.fits,0.128169,-4.961180,5.414112,50.000000,50.000000
1577952458.459566,psf_trial1_00001457.fits,0.128169,-4.961180,5.414112,50.000000,50.000000
1577952459.158539,psf_trial1_00001462.fits,-0.138005,-6.211247,-3.671596,50.000000,50.000000
1577952459.858183,psf_trial1_00001467.fits,0.128124,-6.100770,5.770216,50.000000,50.000000
1577952460.570497,psf_trial1_00001472.fits,0.128124,-6.100770,5.770216,50.000000,50.000000
1577952461.274463,psf_trial1_00001477.fits,0.128169,-4.961180,5.414112,50.000000,50.000000
1577952461.983081,psf_trial1_00001482.fits,0.128169,-4.961180,5.414112,50.000000,50.000000
1577952462.681758,psf_trial1_00001487.fits,0.128124,-6.100770,5.770216,50.000000,50.000000
1577952463.379604,psf_trial1_00001492.fits,0.126594,-5.006312,4.293120,50.000000,50.000000
1577952464.087952,psf_trial1_00001497.fits,0.127606,-6.124506,4.737863,50.000000,50.000000
1577952464.785378,psf_trial1_00001502.fits,0.609319,-6.085461,-4.406211,50.000000,50.000000
1577952465.490599,psf_trial1_00001506.fits,0.609319,-6.085461,-4.406211,50.000000,50.000000
1577952466.204370,psf_trial1_00001511.fits,0.608680,-6.073491,-5.430821,50.000000,50.000000
1577952466.915929,psf_trial1_00001516.fits,0.608430,-6.066158,-6.443329,50.000000,50.000000
1577952467.628582,psf_trial1_00001521.fits,0.608680,-6.073491,-5.430821,50.000000,50.000000
1577952468.330435,psf_trial1_00001526.fits,0.877669,-7.118471,2.371717,50.000000,50.000000
1577952469.027945,psf_trial1_00001531.fits,0.877669,-7.118471,2.371717,50.000000,50.000000
1577952469.731049,psf_trial1_00001536.fits,1.114721,-7.664690,1.530067,50.000000,50.000000
1577952470.436766,psf_trial1_00001541.fits,1.619612,-7.956227,0.020996,50.000000,50.000000
1577952471.136764,psf_trial1_00001546.fits,1.619612,-7.956227,0.020996,50.000000,50.000000
1577952471.842888,psf_trial1_00001551.fits,1.850799,9.713980,-7.414378,50.000000,50.000000
1577952472.548442,psf_trial1_00001556.fits,1.850799,9.713980,-7.414378,50.000000,50.000000
1577952473.252999,psf_trial1_00001561.fits,-1.757641,7.206746,4.841960,50.000000,50.000000
1577952473.955297,psf_trial1_00001566.fits,-1.757641,7.206746,4.841960,50.000000,50.000000
1577952474.658420,psf_trial1_00001571.fits,-1.755190,4.941988,4.747052,50.000000,50.000000
1577952475.365954,psf_trial1_00001576.fits,-1.755190,4.941988,4.747052,50.000000,50.000000
1577952476.069142,psf_trial1_00001581.fits,-1.755190,4.941988,4.747052,50.000000,50.000000
1577952476.776534,psf_trial1_00001586.fits,-1.755595,2.340264,3.379360,50.000000,50.000000
1577952477.493974,psf_trial1_00001591.fits,-1.755190,4.941988,4.747052,50.000000,50.000000
1577952478.193741,psf_trial1_00001596.fits,-1.753708,6.411868,6.772639,50.000000,50.000000
1577952478.900023,psf_trial1_00001601.fits,-1.505027,-8.900302,-1.323273,50.000000,50.000000
1577952479.605097,psf_trial1_00001605.fits,-1.259183,-10.177459,-3.185084,50.000000,50.000000
1577952480.312242,psf_trial1_00001610.fits,-1.009773,-10.028821,-9.204390,50.000000,50.000000
1577952481.022002,psf_trial1_00001615.fits,-1.010407,-8.990497,-9.208346,50.000000,50.000000
1577952481.748531,psf_trial1_00001620.fits,-0.512481,-10.102566,-3.027896,50.000000,50.000000
1577952482.463343,psf_trial1_00001625.fits,-0.512481,-10.102566,-3.027896,50.000000,50.000000
1577952483.172237,psf_trial1_00001630.fits,-0.512672,-10.099266,-4.184233,50.000000,50.000000
1577952483.878689,psf_trial1_00001635.fits,-0.006088,-9.062231,-8.115565,50.000000,50.000000
1577952484.583629,psf_trial1_00001640.fits,-0.265672,-8.802084,-12.225835,50.000000,50.000000
1577952485.300643,psf_trial1_00001645.fits,-0.265946,-10.047324,-14.047345,50.000000,50.000000
1577952486.015417,psf_trial1_00001650.fits,-0.265946,-10.047324,-14.047345,50.000000,50.000000
1577952486.738741,psf_trial1_00001655.fits,-0.512361,-10.084743,-6.509443,50.000000,50.000000
1577952487.443748,psf_trial1_00001660.fits,-0.512361,-10.084743,-6.509443,50.000000,50.000000
1577952488.152948,psf_trial1_00001665.fits,-0.265354,-8.715647,-13.133654,50.000000,50.000000
1577952488.858968,psf_trial1_00001670.fits,-0.006088,-9.062231,-8.115565,50.000000,50.000000
1577952489.566175,psf_trial1_00001675.fits,-0.006149,-9.049452,-7.094073,50.000000,50.000000
1577952490.269973,psf_trial1_00001680.fits,-0.005755,-9.040992,-6.077280,50.000000,50.000000
1577952490.975106,psf_trial1_00001685.fits,-0.006173,-9.965197,-6.195539,50.000000,50.000000
1577952491.679644,psf_trial1_00001690.fits,-0.262356,-10.054293,-10.413571,50.000000,50.000000
1577952492.381444,psf_trial1_00001695.fits,-0.507823,10.434799,-2.957700,49.000000,50.000000
1577952493.081085,psf_trial1_00001700.fits,-0.511333,-10.203815,-1.762103,50.000000,50.000000
1577952493.783223,psf_trial1_00001705.fits,-0.511333,-10.203815,-1.762103,50.000000,50.000000
1577952494.490666,psf_trial1_00001710.fits,-0.509443,-8.390822,-1.752950,50.000000,50.000000
1577952495.208602,psf_trial1_00001715.fits,-0.509443,-8.390822,-1.752950,50.000000,50.000000
1577952495.913688,psf_trial1_00001720.fits,-1.010407,-8.990497,-9.208346,50.000000,50.000000
1577952496.613240,psf_trial1_00001725.fits,-1.010407,-8.990497,-9.208346,50.000000,50.000000
1577952497.331468,psf_trial1_00001730.fits,-1.014003,-10.200271,-10.418375,50.000000,50.000000
1577952498.034410,psf_trial1_00001735.fits,-1.011505,-8.245754,-10.320090,50.000000,50.000000
1577952498.733896,psf_trial1_00001740.fits,-1.011505,-8.245754,-10.320090,50.000000,50.000000
1577952499.470559,psf_trial1_00001745.fits,-1.010407,-8.990497,-9.208346,50.000000,50.000000
1577952500.178070,psf_trial1_00001750.fits,-1.010520,-8.248584,-9.263695,50.000000,50.000000
1577952500.881024,psf_trial1_00001755.fits,-1.255067,-8.170486,-2.994220,50.000000,50.000000
1577952501.597418,psf_trial1_00001759.fits,-1.257560,-8.291786,-4.300962,50.000000,50.000000
1577952502.311613,psf_trial1_00001764.fits,-1.258174,-9.311073,-4.186563,50.000000,50.000000
1577952503.026575,psf_trial1_00001769.fits,-1.010520,-8.248584,-9.263695,50.000000,50.000000
1577952503.733337,psf_trial1_00001774.fits,-1.010520,-8.248584,-9.263695,50.000000,50.000000
1577952504.452204,psf_trial1_00001779.fits,-1.011922,10.162469,-10.410256,49.000000,50.000000
1577952505.162432,psf_trial1_00001784.fits,-1.015295,-9.165591,-11.469788,50.000000,50.000000
1577952505.876904,psf_trial1_00001789.fits,-1.259813,-9.037825,-6.315455,50.000000,50.000000
1577952506.581345,psf_trial1_00001794.fits,-1.260062,-10.077630,-5.146324,50.000000,50.000000
1577952507.290823,psf_trial1_00001799.fits,-1.260359,-10.078543,-6.323919,50.000000,50.000000
1577952507.997457,psf_trial1_00001804.fits,-1.255843,10.545488,-6.325805,49.000000,50.000000
1577952508.706341,psf_trial1_00001809.fits,-1.255843,10.545488,-6.325805,49.000000,50.000000
1577952509.413362,psf_trial1_00001814.fits,-1.255741,9.503672,-6.316835,49.000000,50.000000
1577952510.120793,psf_trial1_00001819.fits,-1.502261,9.360514,-4.500457,49.000000,50.000000
1577952510.823929,psf_trial1_00001824.fits,-1.745157,-15.552807,13.426766,49.000000,50.000000
1577952511.527904,psf_trial1_00001829.fits,-1.747593,-12.681195,10.615508,49.000000,50.000000
1577952512.237569,psf_trial1_00001834.fits,1.840514,-45.297230,-2.172252,49.000000,50.000000
1577952512.944179,psf_trial1_00001839.fits,1.839306,-45.488581,-5.568926,49.000000,50.000000
1577952513.661030,psf_trial1_00001844.fits,1.839306,-45.488581,-5.568926,49.000000,50.000000
1577952514.370066,psf_trial1_00001849.fits,1.840514,-45.297230,-2.172252,49.000000,50.000000
1577952515.074794,psf_trial1_00001854.fits,1.618203,8.686900,-3.348842,49.000000,50.000000
1577952515.795961,psf_trial1_00001859.fits,1.616908,9.635278,-2.679837,49.000000,50.000000
1577952516.499258,psf_trial1_00001864.fits,1.620089,8.551380,-2.589665,49.000000,50.000000
1577952517.208639,psf_trial1_00001869.fits,1.620112,7.500155,-3.260548,49.000000,50.000000
1577952517.917579,psf_trial1_00001874.fits,1.853726,-12.080939,-5.114887,49.000000,50.000000
1577952518.632990,psf_trial1_00001879.fits,-1.750004,-10.898820,8.655415,49.000000,50.000000
1577952519.337666,psf_trial1_00001884.fits,-1.747347,-13.347768,10.552350,49.000000,50.000000
1577952520.055154,psf_trial1_00001889.fits,1.853007,-15.761000,-0.969456,49.000000,50.000000
1577952520.764968,psf_trial1_00001894.fits,1.847670,-30.886443,2.649454,49.000000,50.000000
1577952521.480989,psf_trial1_00001899.fits,1.842750,-43.748329,21.479541,49.000000,50.000000
1577952522.212637,psf_trial1_00001904.fits,1.842750,-43.748329,21.479541,49.000000,50.000000
1577952522.925535,psf_trial1_00001909.fits,1.850162,-28.568104,13.658136,49.000000,50.000000
1577952523.671627,psf_trial1_00001914.fits,1.850162,-28.568104,13.658136,49.000000,50.000000
1577952524.396170,psf_trial1_00001919.fits,1.128196,8.447024,12.682132,49.000000,49.000000
1577952525.130060,psf_trial1_00001924.fits,1.842750,-43.748329,21.479541,49.000000,50.000000
1577952525.838570,psf_trial1_00001929.fits,1.842750,-43.748329,21.479541,49.000000,50.000000
1577952526.550877,psf_trial1_00001934.fits,0.884881,8.627920,15.847519,49.000000,49.000000
1577952527.271871,psf_trial1_00001939.fits,0.884881,8.627920,15.847519,49.000000,49.000000
1577952527.977709,psf_trial1_00001944.fits,0.884630,7.565415,15.855420,49.000000,49.000000
1577952528.682555,psf_trial1_00001949.fits,0.884630,7.565415,15.855420,49.000000,49.000000
1577952529.388129,psf_trial1_00001954.fits,1.354842,7.079523,-13.191056,49.000000,50.000000
1577952530.099830,psf_trial1_00001959.fits,1.354842,7.079523,-13.191056,49.000000,50.000000
1577952530.823399,psf_trial1_00001964.fits,1.853031,-18.677147,4.369707,49.000000,50.000000
1577952531.533079,psf_trial1_00001969.fits,1.853031,-18.677147,4.369707,49.000000,50.000000
1577952532.284346,psf_trial1_00001974.fits,1.842750,-43.748329,21.479541,49.000000,50.000000
1577952533.010771,psf_trial1_00001979.fits,1.128196,8.447024,12.682132,49.000000,49.000000
1577952533.717141,psf_trial1_00001984.fits,1.128196,8.447024,12.682132,49.000000,49.000000
1577952534.423203,psf_trial1_00001989.fits,1.127907,7.454307,11.651635,49.000000,49.000000
1577952535.138157,psf_trial1_00001994.fits,1.127907,7.454307,11.651635,49.000000,49.000000
1577952535.840136,psf_trial1_00001999.fits,1.128278,7.458661,12.684109,49.000000,49.000000
1577952536.555221,psf_trial1_00002004.fits,1.854965,-16.700698,7.386028,49.000000,50.000000
1577952537.285161,psf_trial1_00002009.fits,-1.746045,-14.446862,11.831691,49.000000,50.000000
1577952538.003590,psf_trial1_00002014.fits,-1.743915,-9.544850,16.203236,49.000000,50.000000
1577952538.736319,psf_trial1_00002019.fits,-1.497923,4.471106,-7.576074,49.000000,50.000000
1577952539.449874,psf_trial1_00002024.fits,-1.497014,3.419690,-7.569598,49.000000,50.000000
1577952540.160072,psf_trial1_00002029.fits,1.632310,2.352187,12.755743,49.000000,49.000000
1577952540.868094,psf_trial1_00002034.fits,-1.735689,-9.599734,27.007353,49.000000,50.000000
1577952541.584731,psf_trial1_00002039.fits,1.632131,1.303669,12.751544,49.000000,49.000000
1577952542.298291,psf_trial1_00002044.fits,1.632131,1.303669,12.751544,49.000000,49.000000
1577952543.027289,psf_trial1_00002049.fits,1.811752,-17.955226,-105.180868,49.000000,49.000000
1577952543.739855,psf_trial1_00002054.fits,1.632131,1.303669,12.751544,49.000000,49.000000
1577952544.463620,psf_trial1_00002059.fits,1.800759,-10.349027,-114.264556,49.000000,49.000000
1577952545.177496,psf_trial1_00002064.fits,-0.747014,0.538021,-9.053858,49.000000,50.000000
1577952545.894553,psf_trial1_00002069.fits,-0.747014,0.538021,-9.053858,49.000000,50.000000
1577952546.606592,psf_trial1_00002074.fits,-0.746045,0.466033,-8.050087,49.000000,50.000000
1577952547.329216,psf_trial1_00002079.fits,-1.014189,1.443346,-13.802148,49.000000,50.000000
1577952548.041006,psf_trial1_00002084.fits,-1.014189,1.443346,-13.802148,49.000000,50.000000
1577952548.761439,psf_trial1_00002089.fits,-1.014241,2.693882,-14.225179,49.000000,50.000000
1577952549.472412,psf_trial1_00002094.fits,-1.250284,2.407553,-8.124404,49.000000,50.000000
1577952550.181537,psf_trial1_00002099.fits,-1.498077,1.315268,-7.551804,49.000000,50.000000
1577952550.899657,psf_trial1_00002104.fits,1.809361,-11.561377,-111.428448,49.000000,49.000000
1577952551.611550,psf_trial1_00002109.fits,1.809361,-11.561377,-111.428448,49.000000,49.000000
1577952552.324928,psf_trial1_00002114.fits,1.632310,2.352187,12.755743,49.000000,49.000000
1577952553.038276,psf_trial1_00002119.fits,1.633052,4.420529,12.823091,49.000000,49.000000
1577952553.770843,psf_trial1_00002124.fits,1.813721,-28.368579,-100.904037,49.000000,49.000000
1577952554.480999,psf_trial1_00002129.fits,1.813080,-41.565636,-95.959234,49.000000,49.000000
1577952555.199229,psf_trial1_00002134.fits,-1.015458,6.605204,-15.595289,49.000000,50.000000
1577952555.926622,psf_trial1_00002139.fits,-1.483912,6.421777,12.332732,49.000000,49.000000
1577952556.707852,psf_trial1_00002144.fits,-1.483912,6.421777,12.332732,49.000000,49.000000
1577952557.425063,psf_trial1_00002150.fits,-1.016647,5.797936,-16.434360,49.000000,50.000000
1577952558.142589,psf_trial1_00002155.fits,1.823752,-45.080514,-88.114851,49.000000,49.000000
1577952558.864376,psf_trial1_00002160.fits,1.813080,-41.565636,-95.959234,49.000000,49.000000
1577952559.580587,psf_trial1_00002165.fits,1.632701,6.395722,12.805900,49.000000,49.000000
1577952560.301092,psf_trial1_00002170.fits,-1.500697,6.439329,-7.586298,49.000000,50.000000
1577952561.015179,psf_trial1_00002175.fits,-1.740004,-18.611167,18.429126,49.000000,50.000000
1577952561.729591,psf_trial1_00002180.fits,-1.741742,-16.244712,17.292664,49.000000,50.000000
1577952562.454740,psf_trial1_00002185.fits,-1.499089,5.402500,-7.587033,49.000000,50.000000
1577952563.174756,psf_trial1_00002190.fits,1.632544,5.359492,12.810571,49.000000,49.000000
1577952563.894925,psf_trial1_00002195.fits,1.376204,5.617672,4.174654,49.000000,49.000000
1577952564.611203,psf_trial1_00002200.fits,-1.733899,-17.178244,25.889829,49.000000,50.000000
1577952565.325193,psf_trial1_00002205.fits,-1.733899,-17.178244,25.889829,49.000000,50.000000
1577952566.044711,psf_trial1_00002210.fits,0.883769,5.463679,12.936897,49.000000,49.000000
1577952566.764912,psf_trial1_00002215.fits,0.883769,5.463679,12.936897,49.000000,49.000000
1577952567.480391,psf_trial1_00002220.fits,0.883611,6.486153,13.807266,49.000000,49.000000
1577952568.197905,psf_trial1_00002225.fits,1.131651,6.634751,11.928805,49.000000,49.000000
1577952568.913502,psf_trial1_00002230.fits,1.131651,6.634751,11.928805,49.000000,49.000000
1577952569.626405,psf_trial1_00002235.fits,-1.740004,-18.611167,18.429126,49.000000,50.000000
1577952570.334463,psf_trial1_00002240.fits,-1.740004,-18.611167,18.429126,49.000000,50.000000
1577952571.057383,psf_trial1_00002245.fits,-1.738182,-20.116582,19.412973,49.000000,50.000000
1577952571.787527,psf_trial1_00002250.fits,-1.742473,-17.782514,14.838888,49.000000,50.000000
1577952572.498897,psf_trial1_00002255.fits,1.850162,-28.568104,13.658136,49.000000,50.000000
1577952573.246738,psf_trial1_00002260.fits,1.854965,-16.700698,7.386028,49.000000,50.000000
1577952573.968341,psf_trial1_00002265.fits,1.856178,-9.398528,-0.137105,49.000000,50.000000
1577952574.681398,psf_trial1_00002270.fits,1.859449,5.069926,-6.710444,49.000000,50.000000
1577952575.406019,psf_trial1_00002275.fits,1.859299,2.224573,-5.132756,49.000000,50.000000
1577952576.123145,psf_trial1_00002280.fits,1.619101,4.290955,-4.889587,49.000000,50.000000
1577952576.840974,psf_trial1_00002285.fits,1.619101,4.290955,-4.889587,49.000000,50.000000
1577952577.564883,psf_trial1_00002290.fits,1.619101,4.290955,-4.889587,49.000000,50.000000
1577952578.280671,psf_trial1_00002295.fits,1.859449,5.069926,-6.710444,49.000000,50.000000
1577952578.997830,psf_trial1_00002300.fits,1.129326,4.300334,12.835833,49.000000,49.000000
1577952579.713567,psf_trial1_00002305.fits,1.129326,4.300334,12.835833,49.000000,49.000000
1577952580.437697,psf_trial1_00002310.fits,-1.742022,-15.275422,17.268314,49.000000,50.000000
1577952581.155716,psf_trial1_00002315.fits,-1.741742,-16.244712,17.292664,49.000000,50.000000
1577952581.872396,psf_trial1_00002320.fits,-1.741742,-16.244712,17.292664,49.000000,50.000000
1577952582.591129,psf_trial1_00002325.fits,-1.747609,-13.994232,10.162931,49.000000,50.000000
1577952583.310192,psf_trial1_00002330.fits,-1.747609,-13.994232,10.162931,49.000000,50.000000
1577952584.034754,psf_trial1_00002335.fits,-1.747609,-13.994232,10.162931,49.000000,50.000000
1577952584.753862,psf_trial1_00002340.fits,1.793204,-42.400726,-102.561284,49.000000,49.000000
1577952585.471896,psf_trial1_00002345.fits,1.802315,-46.457961,-97.902993,49.000000,49.000000
1577952586.197892,psf_trial1_00002351.fits,1.793896,-36.877570,-105.201921,49.000000,49.000000
1577952586.919720,psf_trial1_00002355.fits,1.793204,-42.400726,-102.561284,49.000000,49.000000
1577952587.647403,psf_trial1_00002360.fits,1.793204,-42.400726,-102.561284,49.000000,49.000000
1577952588.366129,psf_trial1_00002366.fits,1.793204,-42.400726,-102.561284,49.000000,49.000000
1577952589.084991,psf_trial1_00002370.fits,1.802315,-46.457961,-97.902993,49.000000,49.000000
1577952589.811130,psf_trial1_00002375.fits,-1.015489,7.427470,-15.537505,49.000000,50.000000
1577952590.530079,psf_trial1_00002381.fits,-1.486812,7.419113,12.259698,49.000000,49.000000
1577952591.253607,psf_trial1_00002385.fits,-1.486812,7.419113,12.259698,49.000000,49.000000
1577952591.972302,psf_trial1_00002390.fits,-1.483912,6.421777,12.332732,49.000000,49.000000
1577952592.697690,psf_trial1_00002395.fits,-1.484588,6.473985,11.632723,49.000000,49.000000
1577952593.418566,psf_trial1_00002400.fits,-1.016647,5.797936,-16.434360,49.000000,50.000000
1577952594.142838,psf_trial1_00002405.fits,-1.014450,4.599773,-16.293933,49.000000,50.000000
1577952594.861554,psf_trial1_00002410.fits,-1.013335,4.740439,-15.264140,49.000000,50.000000
1577952595.584287,psf_trial1_00002415.fits,-1.013335,4.740439,-15.264140,49.000000,50.000000
1577952596.319505,psf_trial1_00002420.fits,-1.484792,4.413938,11.597045,49.000000,49.000000
1577952597.039018,psf_trial1_00002426.fits,1.813721,-28.368579,-100.904037,49.000000,49.000000
1577952597.764502,psf_trial1_00002430.fits,1.813721,-28.368579,-100.904037,49.000000,49.000000
1577952598.489012,psf_trial1_00002436.fits,1.813080,-41.565636,-95.959234,49.000000,49.000000
1577952599.216439,psf_trial1_00002440.fits,1.813080,-41.565636,-95.959234,49.000000,49.000000
1577952599.936023,psf_trial1_00002445.fits,-1.016465,7.430966,-16.582156,49.000000,50.000000
1577952600.657694,psf_trial1_00002450.fits,-1.484905,6.455434,10.640640,49.000000,49.000000
1577952601.386153,psf_trial1_00002455.fits,-1.484501,7.505230,10.631038,49.000000,49.000000
1577952602.115519,psf_trial1_00002460.fits,-1.484501,7.505230,10.631038,49.000000,49.000000
1577952602.839113,psf_trial1_00002465.fits,-1.242041,9.787779,10.338682,49.000000,49.000000
1577952603.561242,psf_trial1_00002470.fits,-0.740109,9.355623,8.140982,49.000000,49.000000
1577952604.284289,psf_trial1_00002475.fits,-0.486845,9.448463,13.430513,49.000000,49.000000
1577952605.007230,psf_trial1_00002480.fits,-0.487293,9.452340,12.309491,49.000000,49.000000
1577952605.722548,psf_trial1_00002485.fits,-0.486859,9.582255,11.243113,49.000000,49.000000
1577952606.451766,psf_trial1_00002490.fits,-0.486859,9.582255,11.243113,49.000000,49.000000
1577952607.180777,psf_trial1_00002496.fits,-0.487293,9.452340,12.309491,49.000000,49.000000
1577952607.906610,psf_trial1_00002500.fits,-0.487293,9.452340,12.309491,49.000000,49.000000
1577952608.628003,psf_trial1_00002505.fits,-0.490545,-9.963458,13.405569,50.000000,49.000000
1577952609.357114,psf_trial1_00002510.fits,-0.237547,-10.061534,4.750725,50.000000,49.000000
1577952610.081987,psf_trial1_00002516.fits,0.488552,-9.166519,-15.601667,50.000000,50.000000
1577952610.802163,psf_trial1_00002520.fits,0.266033,-8.660625,13.595932,50.000000,49.000000
1577952611.532623,psf_trial1_00002525.fits,0.006626,-9.998824,10.705082,50.000000,49.000000
1577952612.261971,psf_trial1_00002530.fits,0.007928,10.329932,10.716360,49.000000,49.000000
1577952612.988134,psf_trial1_00002535.fits,0.007928,10.329932,10.716360,49.000000,49.000000
1577952613.710367,psf_trial1_00002540.fits,0.007928,10.329932,10.716360,49.000000,49.000000
1577952614.432303,psf_trial1_00002546.fits,0.007985,9.434042,10.617520,49.000000,49.000000
1577952615.156844,psf_trial1_00002550.fits,0.008208,8.453327,9.574621,49.000000,49.000000
1577952615.886959,psf_trial1_00002556.fits,1.247497,8.688625,-13.430325,49.000000,50.000000
1577952616.614730,psf_trial1_00002561.fits,1.247497,8.688625,-13.430325,49.000000,50.000000
1577952617.353377,psf_trial1_00002565.fits,0.513214,8.697883,6.822781,49.000000,49.000000
1577952618.078143,psf_trial1_00002571.fits,0.512912,7.786802,6.791378,49.000000,49.000000
1577952618.794812,psf_trial1_00002575.fits,0.512912,7.786802,6.791378,49.000000,49.000000
1577952619.529957,psf_trial1_00002580.fits,1.247908,7.781272,-13.456627,49.000000,50.000000
1577952620.254065,psf_trial1_00002585.fits,1.248200,7.777515,-12.296562,49.000000,50.000000
1577952620.973842,psf_trial1_00002591.fits,0.269036,6.216935,16.509378,49.000000,49.000000
1577952621.698618,psf_trial1_00002596.fits,1.248808,6.676980,-10.020522,49.000000,50.000000
1577952622.430272,psf_trial1_00002600.fits,1.248784,7.572247,-8.829774,49.000000,50.000000
1577952623.153743,psf_trial1_00002605.fits,1.248784,7.572247,-8.829774,49.000000,50.000000
1577952623.880206,psf_trial1_00002610.fits,1.249372,5.682374,-7.685639,49.000000,50.000000
1577952624.607942,psf_trial1_00002615.fits,1.491359,6.195211,-8.574243,49.000000,50.000000
1577952625.338254,psf_trial1_00002621.fits,1.491359,6.195211,-8.574243,49.000000,50.000000
1577952626.068859,psf_trial1_00002626.fits,1.490984,5.206775,-8.605475,49.000000,50.000000
1577952626.797257,psf_trial1_00002631.fits,1.249464,5.674415,-8.856114,49.000000,50.000000
1577952627.520626,psf_trial1_00002636.fits,1.249372,5.682374,-7.685639,49.000000,50.000000
1577952628.252744,psf_trial1_00002641.fits,1.491835,5.211651,-7.887668,49.000000,50.000000
1577952628.977773,psf_trial1_00002646.fits,1.490984,5.206775,-8.605475,49.000000,50.000000
1577952629.703329,psf_trial1_00002651.fits,1.492086,5.216077,-6.874858,49.000000,50.000000
1577952630.446879,psf_trial1_00002655.fits,1.492086,5.216077,-6.874858,49.000000,50.000000
1577952631.173688,psf_trial1_00002661.fits,-1.855227,-33.301421,47.099900,49.000000,50.000000
1577952631.903813,psf_trial1_00002666.fits,-1.624705,4.299143,-8.077426,49.000000,50.000000
1577952632.634597,psf_trial1_00002671.fits,-1.624129,4.495585,-7.039069,49.000000,50.000000
1577952633.369885,psf_trial1_00002676.fits,-1.624193,3.449569,-7.043182,49.000000,50.000000
1577952634.099300,psf_trial1_00002681.fits,-1.624193,3.449569,-7.043182,49.000000,50.000000
1577952634.820699,psf_trial1_00002686.fits,-1.358936,4.060508,0.445925,49.000000,50.000000
1577952635.545902,psf_trial1_00002691.fits,-1.358936,4.060508,0.445925,49.000000,50.000000
1577952636.276933,psf_trial1_00002696.fits,-1.624193,3.449569,-7.043182,49.000000,50.000000
1577952637.002191,psf_trial1_00002701.fits,-1.844937,-22.415436,70.957669,49.000000,50.000000
1577952637.734126,psf_trial1_00002706.fits,-1.358177,4.097559,1.500841,49.000000,50.000000
1577952638.473136,psf_trial1_00002711.fits,-1.129302,3.566383,-6.558421,49.000000,50.000000
1577952639.208432,psf_trial1_00002717.fits,-1.130364,3.625427,-5.715653,49.000000,50.000000
1577952639.940377,psf_trial1_00002722.fits,-1.130364,3.625427,-5.715653,49.000000,50.000000
1577952640.681289,psf_trial1_00002727.fits,-1.352804,4.054667,5.307171,49.000000,50.000000
1577952641.422276,psf_trial1_00002732.fits,-1.355918,3.961835,4.869870,49.000000,50.000000
1577952642.163727,psf_trial1_00002737.fits,-1.621543,3.229771,-1.084113,49.000000,50.000000
1577952642.886052,psf_trial1_00002742.fits,-1.862163,2.527933,0.239955,49.000000,50.000000
1577952643.611904,psf_trial1_00002747.fits,-1.859892,2.529422,1.273494,49.000000,50.000000
1577952644.351475,psf_trial1_00002752.fits,-1.859892,2.529422,1.273494,49.000000,50.000000
1577952645.082261,psf_trial1_00002757.fits,-1.859892,2.529422,1.273494,49.000000,50.000000
1577952645.820790,psf_trial1_00002762.fits,-1.859892,2.529422,1.273494,49.000000,50.000000
1577952646.555648,psf_trial1_00002767.fits,1.761986,0.266854,4.148834,49.000000,50.000000
1577952647.287552,psf_trial1_00002772.fits,-1.862163,2.527933,0.239955,49.000000,50.000000
1577952648.033382,psf_trial1_00002777.fits,-1.618687,1.422532,-1.236002,49.000000,50.000000
1577952648.761234,psf_trial1_00002782.fits,-1.864980,0.993743,0.304102,49.000000,50.000000
1577952649.503401,psf_trial1_00002787.fits,1.763300,0.519602,5.524074,49.000000,50.000000
1577952650.233528,psf_trial1_00002792.fits,1.763300,0.519602,5.524074,49.000000,50.000000
